full_name,a,e,i,om,w,ma
       (2000 CO33),2.334846819,0.564818857,18.21567853,319.7322949,178.8298518,0.679533819
       (2000 CP101),1.7749145,0.619319582,10.4426609,160.2237923,247.9034024,318.9126758
       (2000 DN1),2.890758125,0.667474416,7.769569776,42.17690546,146.335642,81.09365106
       (2000 EU70),2.21629343,0.767233643,13.01853486,165.3128502,254.1009226,125.0826517
       (2000 JF5),2.054848797,0.556695777,13.73226567,58.12404313,216.8907695,347.0833686
       (2000 KA),1.332263625,0.462102543,6.730097749,62.48173978,83.23039012,176.399838
       (2000 LF3),2.592363135,0.655075023,14.60741004,81.91811597,224.2410866,324.7328803
       (2000 PY5),2.317130392,0.600723289,3.79200539,147.3654988,94.76334911,297.7922636
       (2000 PP9),2.328987198,0.550993667,5.594720783,171.6830194,159.5882007,260.8550527
       (2000 QS7),2.671241032,0.66715643,3.202752363,153.4244617,218.859412,218.1569473
       (2000 QV7),1.409000835,0.522998946,9.124486857,154.7826,79.5342895,92.20704823
       (2000 SL10),1.372147153,0.338654533,1.464141288,208.7181036,78.60133024,249.5994286
       (2000 TU28),1.072701886,0.182947255,15.59422416,203.0087897,280.9361424,336.7537208
       (2000 UQ30),1.74677506,0.454783489,4.258901944,60.20900244,37.84207249,238.9906445
       (2000 WC1),0.87946467,0.26261551,17.40590808,50.8032163,230.0580876,235.1470869
       (2000 WH10),2.52105082,0.661338825,13.26467922,50.35163464,63.25899735,350.1104445
       (2000 YG29),3.210554434,0.68443845,18.90291873,92.22934463,359.1748523,190.5960439
       (2001 CA21),1.663866162,0.775378928,4.95654724,46.64215597,218.6393108,336.2883463
       (2001 EC),2.597850222,0.765398035,0.606965392,316.0562238,115.7854827,285.5317404
       (2001 FA58),2.256639523,0.719498556,8.214463945,155.8403646,114.5362027,274.9441047
       (2001 FC58),1.020603431,0.343363176,6.773248667,174.6171564,261.2308059,128.6881199
       (2001 FB90),2.448307801,0.781215798,1.916195634,265.9844981,14.67422908,342.9671523
       (2001 GR2),1.862454273,0.621772158,11.8288675,190.2268989,99.34180768,244.3208585
       (2001 GT2),2.406883981,0.631195814,3.673009979,146.149282,358.7619417,118.514751
       (2001 HL31),2.43604507,0.778728816,12.85937082,38.36421425,286.8561696,345.7461673
       (2001 JV1),1.704686504,0.435479835,6.629007129,92.28686745,201.0282171,265.7028691
       (2001 KF54),2.339185612,0.650316976,1.630439672,172.4784671,170.8530899,138.0307774
       (2001 LD),1.420168866,0.375690316,30.15135328,79.2621725,114.2511397,222.1271217
       (2001 QC34),1.128608548,0.1876908,6.23617919,271.4737951,215.4714767,261.7290402
       (2001 QJ96),1.592358802,0.797232687,5.868085713,338.5593362,121.8662845,196.8964149
       (2001 SQ3),1.110261749,0.254493601,23.89605818,356.1648595,268.20007,228.5017575
       (2001 SY269),1.680214105,0.597179213,1.862981279,232.1462894,223.8461107,273.0403406
       (2001 SZ269),2.36459905,0.661930453,2.4520094,98.96485563,191.1616324,120.8596761
       (2001 SG286),1.358332499,0.347337645,7.773865577,241.1338936,56.27150609,84.9386146
       (2001 TA2),1.771065511,0.647325166,3.262572024,50.38417113,227.3756189,78.57608002
       (2001 TC45),2.219458884,0.642294644,15.46702797,35.23111214,66.96022664,268.6369062
       (2001 VB),2.395285555,0.900350805,9.529788041,306.0696579,224.3576406,349.8659324
       (2001 VC2),1.04111169,0.132181872,12.50911523,67.05831335,103.819642,241.1518678
       (2001 VJ5),1.932205586,0.562033613,6.060102718,44.72784247,67.64470749,22.03785982
       (2001 WH1),2.460774806,0.799979099,15.56557626,68.42567904,107.1994145,346.0345636
       (2001 XQ),3.624738896,0.721407989,28.65574988,250.8468579,189.7460512,268.4595074
       (2001 XX4),1.006470364,0.556871901,0.848522493,127.0748116,186.8262929,359.5519843
       (2001 XP31),1.146399452,0.38536515,6.132628693,241.253814,81.72072306,245.0849483
       (2001 YP3),2.493890557,0.622083594,7.930195436,101.9300071,36.29875797,281.4288465
       (2001 YV3),1.946765886,0.718887925,5.200022117,107.2581293,244.3473499,18.00310853
       (2001 YB5),2.338486068,0.864520125,5.546408325,108.3852238,115.2767036,90.2520719
       (2002 AV),2.4728611,0.656765165,2.84688334,123.6528037,285.9724867,332.0842383
       (2002 AY1),0.778975271,0.437384214,29.89293465,287.8586902,323.8443669,88.97951108
       (2002 AZ1),2.120500354,0.665519843,8.134432719,113.7053296,97.08081074,25.05681097
       (2002 AS4),1.26733182,0.801439503,27.03895021,285.558882,42.55829812,35.24811141
       (2002 AT4),1.867292551,0.446500863,1.499972202,323.4627253,203.0861466,132.1200674
       (2002 AC9),1.703750411,0.560544097,2.278189471,2.500238612,28.55391625,213.6914305
       (2002 BM26),1.832360119,0.444802811,16.22561809,319.6127352,180.5318568,213.9815692
       (2002 CY9),1.646645269,0.507191102,41.96346396,305.3092449,117.3641715,358.2973059
       (2002 CD14),1.778193764,0.579292895,2.88752525,127.673344,141.2396566,287.4882469
       (2002 DO3),1.859986149,0.499200886,3.801094092,56.1228228,165.5542239,126.6182275
       (2002 EY2),1.725261598,0.486410932,21.73332216,343.4062129,51.06904145,178.8200276
       (2002 EU11),2.394706776,0.688215875,2.942250945,346.3335057,274.4458593,345.5744283
       (2002 EV11),2.099789565,0.889438572,11.59968856,183.5990952,218.0829175,82.6993135
       (2002 FC),2.837953768,0.658702684,6.780074222,50.3247948,195.0344911,320.2298254
       (2002 FQ5),1.915039611,0.588443695,7.559161001,196.1971823,80.77159206,354.6545819
       (2002 GM5),2.122239848,0.695146512,7.300028194,14.00849847,274.0166301,343.1328888
       (2002 GJ8),3.234041066,0.681814243,30.13827382,144.8417111,174.4529316,188.4143504
       (2002 GZ8),2.825390583,0.639815872,5.314308796,309.7841261,161.4895946,356.4017588
       (2002 HP11),2.067685723,0.765178563,5.133899586,9.146851342,90.50976863,119.2214293
       (2002 JX8),0.769967736,0.305262942,4.31449512,68.58836434,338.0984028,1.583973524
       (2002 JZ8),2.743545406,0.646299684,9.79189628,200.6275117,338.7836343,43.14086964
       (2002 JE9),1.06779356,0.416727762,8.837012687,199.9977705,255.5160208,28.84352023
       (2002 JQ9),1.156215362,0.394472722,24.99675353,51.90835094,76.0793412,40.56272232
       (2002 KG4),2.933952188,0.662534321,27.62284799,64.50277836,149.7781927,254.7955409
       (2002 KK8),1.95386699,0.465908981,24.528727,76.98287085,174.1700023,282.2632859
       (2002 LX),2.513318731,0.66985117,3.236048059,197.6276047,345.2789179,249.6048529
       (2002 LX64),1.357050444,0.570880623,4.850673389,285.6069313,230.85609,297.4528608
       (2002 MX),2.508943822,0.796540356,1.962531306,284.302404,237.5817061,13.738177
       (2002 MR3),1.501278924,0.618518571,9.748576472,110.5423151,66.95784494,31.1390748
       (2002 MT3),2.80615348,0.690285444,6.510907839,168.4146283,25.29511995,348.1033915
       (2002 NY40),2.050275627,0.707792631,5.894070274,145.3051612,269.8657555,72.85913665
       (2002 PR1),2.493735427,0.587882319,6.587721467,148.2764791,208.3546509,225.7752575
       (2002 PF43),1.643726995,0.366221422,13.86127099,142.7605819,191.604256,250.8751886
       (2002 PE130),2.551103136,0.624645469,15.55442287,357.203699,33.94422792,160.8705594
       (2002 QQ40),1.215037494,0.564126995,1.721967266,104.0673451,356.5234526,183.7212859
       (2002 QW47),1.971642242,0.518155357,4.221408612,116.2918256,140.9175007,244.2431153
       (2002 SQ41),2.60834646,0.799671317,25.10411805,21.77695925,95.89964694,104.4640848
       (2002 TP69),1.945635049,0.46937911,1.967912403,94.63033508,316.7650995,238.6721874
       (2002 TB70),1.132837555,0.131765402,16.65861034,195.0336106,350.8497259,223.6278442
       (2002 UK11),1.322956607,0.575598426,5.367909834,69.2539125,84.41653723,281.1038987
       (2002 VP69),2.018311058,0.52837714,10.15750531,306.939664,188.7654282,82.63420028
       (2002 VR85),1.815262868,0.603532936,6.014046215,204.7423527,298.9129878,113.8564752
       (2002 XO14),2.78616378,0.64668348,2.61453076,295.328222,184.8974218,307.109554
       (2003 AY2),1.822754414,0.563962282,10.32184436,275.0151924,285.9552238,78.74237762
       (2003 AA3),1.42105731,0.289171982,13.78349227,106.4043333,347.0107097,217.1704695
       (2003 AC23),2.170090047,0.58222299,2.059564846,43.73274083,126.4681589,204.7301994
       (2003 AF23),0.874659222,0.425929223,23.22689808,286.7670867,43.96756433,68.58855605
       (2003 BB21),2.230948034,0.553793433,4.772278836,344.1319333,212.8037743,114.7469745
       (2003 BK47),2.748414137,0.706042928,20.6688138,138.860697,235.2358653,15.9617119
       (2003 BR47),1.62839075,0.500232012,4.42290525,314.4396204,112.6807232,237.8810201
       (2003 CG11),2.590261926,0.735022602,21.28470445,130.4278068,107.1886225,86.95986758
       (2003 EG16),2.393389225,0.688788617,20.37988031,151.3323101,110.6174771,267.3780732
       (2003 GG21),2.141875825,0.711702713,10.14606553,11.24178442,97.14737331,247.6175222
       (2003 GQ22),0.871995322,0.181910908,17.02004523,199.5024965,168.7606995,86.4995453
       (2003 GR22),1.545029401,0.608714704,6.169878103,23.44467773,276.8164276,48.24634459
       (2003 GP51),2.150911354,0.601987777,2.855172028,141.8946509,357.5076036,17.69061138
       (2003 HM),0.813460652,0.269888602,26.27420551,30.46141519,19.32263609,171.2831281
       (2003 HN16),1.288279769,0.210738237,26.18959551,215.4737459,339.0209931,35.99508869
       (2003 MU),2.05287308,0.495098367,5.897039394,143.6392542,175.6172378,320.4276143
       (2003 MS2),1.041983365,0.126291906,20.02644547,100.8496051,254.4547511,90.09604645
       (2003 MK4),1.080407214,0.181207973,22.31764791,282.5999915,109.6303537,109.8882571
       (2003 OC3),2.253679252,0.595560968,13.11125913,172.33538,23.04227251,76.15686774
       (2003 RS1),2.775452293,0.641979017,2.656850626,172.3433381,164.1120663,248.7535182
       (2003 RB5),1.884560183,0.471668599,44.62389968,341.9320165,27.58991573,352.1726599
       (2003 SK84),2.53536083,0.743037993,8.952310913,344.1110331,118.311355,82.87282324
       (2003 SS84),1.930459189,0.571758976,5.49230264,198.1936554,234.9012811,131.4326828
       (2003 TK2),2.346522374,0.647708449,4.288424323,0.978709776,321.0079921,296.5573396
       (2003 TO9),2.426084162,0.604391638,3.111900634,198.0148012,225.0856611,185.2573303
       (2003 TR9),1.641454268,0.701582301,13.46597018,198.3845688,71.03663607,89.30212492
       (2003 UX5),1.441013129,0.340725741,21.44559173,50.52479716,50.39945722,294.6824116
       (2003 VE1),1.942699145,0.495098081,16.33070814,29.53886526,323.2733597,135.4106723
       (2003 WG),2.439040512,0.78417941,27.13955536,46.68771578,261.9518435,187.327827
       (2003 WP21),2.26195394,0.784856913,4.294800661,37.65375027,124.0303451,348.6658422
       (2003 WC158),2.639669172,0.627380091,9.011687051,251.1052875,144.4245914,358.8390832
       (2003 WH166),1.937700431,0.556382174,0.692714422,186.1061507,328.8156277,90.43822926
       (2003 YP1),2.655190851,0.641805141,7.486106098,276.7418125,131.360948,347.8401267
       (2003 YS17),0.930216631,0.312922252,6.528188114,98.9392807,134.5933743,222.0444087
       (2003 YD45),2.49576509,0.692850911,8.420484854,252.2367607,104.9232321,130.2515691
       (2003 YL118),1.130047953,0.486207215,7.61215187,278.8182348,65.6085711,117.6402364
       (2003 YH136),2.34976528,0.894861099,16.04018461,306.7133529,304.1305319,348.0446511
       (2004 CO49),1.374745023,0.388361256,4.26181938,115.1357786,315.9583908,194.9608511
       (2004 DM44),2.476574427,0.711193481,10.54061408,350.7404623,95.69419651,125.2165243
       (2004 FW1),1.610439663,0.717224992,10.16281053,194.6168225,91.21471093,41.19549157
       (2004 FJ11),2.249061894,0.56167522,2.388282928,20.89683701,232.5537811,323.1938956
       (2004 FY31),2.167267919,0.556046152,11.20016118,28.76728297,197.4566422,75.61691822
       (2004 GB2),2.11834653,0.650323864,12.41893611,209.2349264,255.1599138,172.6596472
       (2004 GE2),2.042295523,0.706226241,2.1610589,45.12420646,259.9299924,340.8535473
       (2004 HD2),2.306943756,0.833012693,15.41675043,26.90589489,61.74663281,15.06830468
       (2004 HF12),2.137211009,0.65035942,13.35727767,22.40795638,105.2786236,134.927152
       (2004 HG12),1.44298608,0.345334242,26.55095128,208.2156476,48.46551496,338.606536
       (2004 HC39),1.813555526,0.500804671,14.65900379,56.07251074,224.2486931,271.7023391
       (2004 KB),1.188002049,0.289050689,20.67703466,230.938753,243.2408945,19.1624623
       (2004 KE17),2.807201562,0.623072309,26.97892948,68.91476585,175.2920502,0.756947297
       (2004 LB),1.051284203,0.05284426,37.32598102,254.0189686,144.7053741,339.9640914
       (2004 LY5),1.867657368,0.784035529,16.11589879,87.59135697,294.7567051,340.6783456
       (2004 MD),1.915567742,0.537670158,9.764953137,85.48445411,124.1703983,95.11878068
       (2004 MX2),2.762881581,0.718465805,18.10194875,116.205103,243.6715709,193.4471006
       (2004 MP7),2.726532401,0.71967975,17.65785757,95.24183956,112.1798913,241.5951981
       (2004 PJ2),1.418314923,0.341853957,2.577489882,317.1737017,281.677598,286.9387705
       (2004 PS42),1.241848236,0.167286743,23.19459034,304.3197121,323.4309807,325.5526324
       (2004 QB),2.109807018,0.654377628,11.02047634,131.4009661,111.5465016,135.1190922
       (2004 QX2),1.285288388,0.902491868,19.05489297,320.366262,218.6315342,35.82258171
       (2004 RQ10),1.865087772,0.441464884,5.683659425,335.2308352,349.5436404,147.4073683
       (2004 RW10),2.352634367,0.593077492,3.108337782,206.1246806,71.83158822,195.2886075
       (2004 RY10),1.677076742,0.622997613,15.52108108,165.7251598,283.4609121,144.8294342
       (2004 RE84),1.674075849,0.605917361,1.996928823,321.940622,131.8394796,149.4911098
       (2004 RF84),2.163975911,0.603920966,23.29167437,344.5286319,122.6644803,358.0635765
       (2004 RY109),1.627366629,0.425094483,26.13505143,352.367411,306.8577506,327.1880246
       (2004 RZ164),2.564471401,0.606502863,13.83649744,74.75724226,345.912339,331.8878373
       (2004 SS),2.197168189,0.528984795,6.519508859,1.381803878,353.2933104,358.474132
       (2004 TN1),2.752456318,0.695781892,8.398586812,213.7309654,233.8687237,182.6028204
       (2004 TP1),1.290359278,0.389248418,7.483363978,30.07307901,87.78288195,322.3174192
       (2004 TB10),1.103392824,0.093765074,22.50401064,12.83338545,149.8830146,204.4368335
       (2004 TG10),2.233444913,0.861958414,4.182751512,205.0732926,317.3808655,272.4602671
       (2004 TL10),2.649791776,0.658049197,9.509635386,9.977288976,325.5269152,269.466932
       (2004 UE),2.631833809,0.645309931,14.58735472,225.5997425,217.4976567,277.7995272
       (2004 UR1),2.175553605,0.616496798,4.078325435,250.9892259,73.37472311,29.44192801
       (2004 UV1),2.817987665,0.651704653,20.80099242,76.43292397,20.48225639,131.4562523
       (2004 WK1),1.084419399,0.730126079,34.46905456,51.80384231,223.1414564,136.9876331
       (2004 XO),1.03438116,0.096751624,25.97677494,250.0353742,71.08166836,95.4076606
       (2004 XP14),1.05191727,0.158630077,32.94817686,281.0262445,273.7023674,215.2074305
       (2004 XN29),2.42320623,0.703529584,2.36439361,319.7493842,37.2099495,103.9268279
       (2005 AV27),2.253753815,0.652155169,5.86089761,67.9669792,138.841591,233.5966664
       (2005 CL),1.987780982,0.753960261,4.442977319,318.521891,298.441098,205.4496972
       (2005 DD),1.934266269,0.567643899,7.325589533,157.1503566,252.2913998,357.6408864
       (2005 EA),1.301352139,0.639395649,14.05857771,346.892169,298.884506,177.1831701
       (2005 EO33),1.967782016,0.572780059,4.611162827,289.7459805,158.4744318,22.48914107
       (2005 EW169),2.381372431,0.569136678,1.506109305,223.5887408,221.8485011,137.6563246
       (2005 FE3),2.116611886,0.531608178,13.11290401,90.55848552,145.2008484,25.26951141
       (2005 GU),1.551599398,0.61485666,25.0490967,26.89904127,275.7876269,8.820259687
       (2005 GJ8),1.766857472,0.551211352,3.393049061,252.6323392,214.7785292,274.8812978
       (2005 GY8),2.047220849,0.673280038,2.82972341,179.6997601,103.4543764,102.8520786
       (2005 GD60),1.329927485,0.37426254,9.895235311,199.0770463,100.0721647,28.95954657
       (2005 GH81),1.945217919,0.545302109,11.71817044,19.6052141,118.5411478,295.3516085
       (2005 JU1),2.337040665,0.686105866,6.067322543,33.04690164,269.5064679,116.3437587
       (2005 JU81),1.116429036,0.277483247,17.28780593,56.33316152,72.46024497,150.4044922
       (2005 KJ10),1.919483345,0.587828696,8.284407094,81.40372463,233.7140882,342.9668058
       (2005 LW3),1.431114657,0.462099994,6.047956544,59.61913038,288.202767,341.643811
       (2005 LX36),1.029742896,0.575329385,32.96705277,252.7586325,239.1122335,7.26410909
       (2005 LW39),1.987487659,0.716100384,28.45964019,251.543606,275.1453186,208.795924
       (2005 NE7),2.047022531,0.646561733,9.527336002,80.3071169,306.9629558,75.20554439
       (2005 OX),1.331103376,0.617485142,7.616901318,323.6283606,100.4418634,323.3705491
       (2005 OD3),2.373245145,0.602956018,16.19723145,323.7500006,38.27228604,64.390319
       (2005 OE3),1.566764556,0.428453817,25.3715698,321.0431824,58.38892757,272.5146511
       (2005 PA5),1.321587358,0.226823477,15.32908053,133.0619131,149.0334556,62.12825863
       (2005 QZ151),1.937651641,0.57982405,4.849480395,20.78072912,63.1318607,212.1247905
       (2005 RC34),2.061137932,0.513193491,10.76909925,290.9661944,36.12541973,61.36776774
       (2005 SQ),1.654827042,0.574408189,1.200404356,317.2521483,294.8677997,100.6124445
       (2005 TP),2.277410453,0.588682266,7.882008633,86.40491919,353.7339538,132.7061548
       (2005 TS15),1.260512543,0.35300369,33.99544534,16.20856561,106.097058,195.4560526
